transaction_id,date_time,payment_method,product_id,product_name,product_description,product_category,unit_price,quantity,discount,store_id,store_city,store_address,store_postalcode,transaction_type
368,2024-10-31 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,5,0,5,Liege,Place Saint-Lambert 27,4000,sell
69,2024-11-15 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,1,5,4,Antwerp,Meir 78,2000,sell
1281,2024-12-05 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,1,5,5,Liege,Place Saint-Lambert 27,4000,sell
840,2024-11-17 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,1,5,2,Brugges,Markt 1,8000,sell
84,2024-10-27 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,2,5,2,Brugges,Markt 1,8000,sell
1034,2024-11-04 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,4,20,5,Liege,Place Saint-Lambert 27,4000,sell
194,2024-12-01 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,5,5,2,Brugges,Markt 1,8000,sell
931,2024-12-04 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,4,0,3,Gent,Korenmarkt 14,9000,sell
190,2024-10-26 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,4,15,2,Brugges,Markt 1,8000,sell
977,2024-11-14 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,5,0,3,Gent,Korenmarkt 14,9000,sell
1338,2024-11-12 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,5,5,4,Antwerp,Meir 78,2000,sell
586,2024-11-26 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,1,5,1,Bruxelles,Rue de la Loi 155,1000,sell
380,2024-11-26 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,3,10,4,Antwerp,Meir 78,2000,sell
1519,2024-11-07 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,2,5,5,Liege,Place Saint-Lambert 27,4000,sell
79,2024-11-15 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,3,20,1,Bruxelles,Rue de la Loi 155,1000,sell
216,2024-12-01 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,5,10,2,Brugges,Markt 1,8000,sell
105,2024-12-06 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,4,10,4,Antwerp,Meir 78,2000,sell
1141,2024-11-19 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,5,10,5,Liege,Place Saint-Lambert 27,4000,sell
12,2024-10-08 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,3,5,4,Antwerp,Meir 78,2000,sell
606,2024-11-01 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,3,10,1,Bruxelles,Rue de la Loi 155,1000,sell
629,2024-10-18 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,3,15,3,Gent,Korenmarkt 14,9000,sell
497,2024-10-10 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,3,0,2,Brugges,Markt 1,8000,sell
16,2024-11-03 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,3,15,1,Bruxelles,Rue de la Loi 155,1000,sell
1149,2024-11-15 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,1,0,2,Brugges,Markt 1,8000,sell
1345,2024-11-08 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,3,0,3,Gent,Korenmarkt 14,9000,sell
1171,2024-11-15 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,5,20,3,Gent,Korenmarkt 14,9000,sell
1551,2024-10-24 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,2,15,5,Liege,Place Saint-Lambert 27,4000,sell
787,2024-10-15 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,1,5,1,Bruxelles,Rue de la Loi 155,1000,sell
561,2024-11-25 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,5,5,2,Brugges,Markt 1,8000,sell
961,2024-11-01 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,5,10,3,Gent,Korenmarkt 14,9000,sell
913,2024-11-05 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,5,10,5,Liege,Place Saint-Lambert 27,4000,sell
1585,2024-10-07 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,5,10,3,Gent,Korenmarkt 14,9000,sell
1268,2024-11-01 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,2,20,1,Bruxelles,Rue de la Loi 155,1000,sell
1645,2024-10-08 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,2,5,3,Gent,Korenmarkt 14,9000,sell
300,2024-11-26 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,1,20,2,Brugges,Markt 1,8000,sell
551,2024-11-30 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,5,20,4,Antwerp,Meir 78,2000,sell
340,2024-10-11 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,1,10,5,Liege,Place Saint-Lambert 27,4000,sell
161,2024-11-02 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,4,10,4,Antwerp,Meir 78,2000,sell
116,2024-11-15 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,2,10,2,Brugges,Markt 1,8000,sell
1092,2024-11-08 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,5,3,Gent,Korenmarkt 14,9000,sell
1377,2024-10-08 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,1,20,2,Brugges,Markt 1,8000,sell
1159,2024-12-01 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,1,20,2,Brugges,Markt 1,8000,sell
1090,2024-10-13 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,4,10,4,Antwerp,Meir 78,2000,sell
222,2024-11-26 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,5,0,3,Gent,Korenmarkt 14,9000,sell
1381,2024-10-15 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,3,20,3,Gent,Korenmarkt 14,9000,sell
123,2024-11-16 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,5,5,5,Liege,Place Saint-Lambert 27,4000,sell
1045,2024-10-08 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,1,15,3,Gent,Korenmarkt 14,9000,sell
865,2024-11-12 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,4,20,2,Brugges,Markt 1,8000,sell
457,2024-11-19 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,3,0,5,Liege,Place Saint-Lambert 27,4000,sell
1194,2024-11-13 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,3,5,4,Antwerp,Meir 78,2000,sell
464,2024-11-03 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,4,10,1,Bruxelles,Rue de la Loi 155,1000,sell
481,2024-11-25 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,1,15,2,Brugges,Markt 1,8000,sell
707,2024-10-10 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,3,0,5,Liege,Place Saint-Lambert 27,4000,sell
1246,2024-11-30 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,1,0,2,Brugges,Markt 1,8000,sell
1573,2024-12-03 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,1,15,3,Gent,Korenmarkt 14,9000,sell
252,2024-10-10 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,1,15,1,Bruxelles,Rue de la Loi 155,1000,sell
1232,2024-11-01 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,5,0,2,Brugges,Markt 1,8000,sell
242,2024-11-15 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,3,0,5,Liege,Place Saint-Lambert 27,4000,sell
1108,2024-11-28 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,1,15,1,Bruxelles,Rue de la Loi 155,1000,sell
293,2024-11-28 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,5,20,2,Brugges,Markt 1,8000,sell
1442,2024-10-17 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,5,0,4,Antwerp,Meir 78,2000,sell
1062,2024-11-05 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,3,10,1,Bruxelles,Rue de la Loi 155,1000,sell
778,2024-12-01 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,4,15,2,Brugges,Markt 1,8000,sell
1168,2024-10-14 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,5,15,5,Liege,Place Saint-Lambert 27,4000,sell
528,2024-11-26 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,2,20,2,Brugges,Markt 1,8000,sell
1534,2024-11-08 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,4,0,5,Liege,Place Saint-Lambert 27,4000,sell
427,2024-11-12 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,5,15,4,Antwerp,Meir 78,2000,sell
335,2024-11-04 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,2,15,5,Liege,Place Saint-Lambert 27,4000,sell
1449,2024-10-08 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,4,20,2,Brugges,Markt 1,8000,sell
1193,2024-10-17 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,2,10,4,Antwerp,Meir 78,2000,sell
500,2024-11-08 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,4,5,2,Brugges,Markt 1,8000,sell
278,2024-11-01 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,2,5,4,Antwerp,Meir 78,2000,sell
1202,2024-11-25 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,4,5,5,Liege,Place Saint-Lambert 27,4000,sell
377,2024-11-19 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,1,5,1,Bruxelles,Rue de la Loi 155,1000,sell
780,2024-11-14 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,3,15,2,Brugges,Markt 1,8000,sell
764,2024-11-24 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,5,15,1,Bruxelles,Rue de la Loi 155,1000,sell
1589,2024-12-03 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,3,0,3,Gent,Korenmarkt 14,9000,sell
560,2024-12-04 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,15,5,Liege,Place Saint-Lambert 27,4000,sell
771,2024-11-05 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,2,10,1,Bruxelles,Rue de la Loi 155,1000,sell
140,2024-10-21 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,5,10,5,Liege,Place Saint-Lambert 27,4000,sell
1364,2024-11-26 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,2,20,4,Antwerp,Meir 78,2000,sell
715,2024-10-18 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,2,20,4,Antwerp,Meir 78,2000,sell
1138,2024-11-23 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,5,15,2,Brugges,Markt 1,8000,sell
1437,2024-11-30 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,3,20,2,Brugges,Markt 1,8000,sell
230,2024-10-12 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,1,0,5,Liege,Place Saint-Lambert 27,4000,sell
699,2024-10-16 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,20,1,Bruxelles,Rue de la Loi 155,1000,sell
1327,2024-11-04 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,3,0,3,Gent,Korenmarkt 14,9000,sell
1517,2024-10-29 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,1,10,3,Gent,Korenmarkt 14,9000,sell
570,2024-11-14 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,5,5,1,Bruxelles,Rue de la Loi 155,1000,sell
442,2024-11-05 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,4,10,4,Antwerp,Meir 78,2000,sell
1623,2024-11-04 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,5,20,3,Gent,Korenmarkt 14,9000,sell
1643,2024-11-08 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,1,10,3,Gent,Korenmarkt 14,9000,sell
392,2024-11-23 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,1,15,3,Gent,Korenmarkt 14,9000,sell
1229,2024-10-18 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,1,10,4,Antwerp,Meir 78,2000,sell
377,2024-11-01 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,2,15,4,Antwerp,Meir 78,2000,sell
1602,2024-10-25 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,5,5,3,Gent,Korenmarkt 14,9000,sell
216,2024-12-04 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,1,5,3,Gent,Korenmarkt 14,9000,sell
613,2024-11-10 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,2,20,1,Bruxelles,Rue de la Loi 155,1000,sell
476,2024-10-12 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,5,10,3,Gent,Korenmarkt 14,9000,sell
954,2024-11-27 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,3,10,4,Antwerp,Meir 78,2000,sell
159,2024-10-21 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,1,0,4,Antwerp,Meir 78,2000,sell
474,2024-11-23 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,20,3,Gent,Korenmarkt 14,9000,sell
906,2024-11-08 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,2,0,2,Brugges,Markt 1,8000,sell
976,2024-11-07 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,10,1,Bruxelles,Rue de la Loi 155,1000,sell
888,2024-11-27 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,3,10,1,Bruxelles,Rue de la Loi 155,1000,sell
1440,2024-10-27 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,5,20,4,Antwerp,Meir 78,2000,sell
1321,2024-11-14 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,3,5,5,Liege,Place Saint-Lambert 27,4000,sell
904,2024-11-20 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,3,20,1,Bruxelles,Rue de la Loi 155,1000,sell
992,2024-11-11 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,3,20,1,Bruxelles,Rue de la Loi 155,1000,sell
339,2024-10-14 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,5,5,3,Gent,Korenmarkt 14,9000,sell
51,2024-10-26 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,3,20,4,Antwerp,Meir 78,2000,sell
979,2024-11-01 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,3,15,1,Bruxelles,Rue de la Loi 155,1000,sell
1026,2024-11-25 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,5,15,2,Brugges,Markt 1,8000,sell
329,2024-10-18 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,1,10,3,Gent,Korenmarkt 14,9000,sell
1557,2024-11-14 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,1,5,3,Gent,Korenmarkt 14,9000,sell
762,2024-11-06 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,4,20,3,Gent,Korenmarkt 14,9000,sell
1434,2024-10-28 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,5,0,5,Liege,Place Saint-Lambert 27,4000,sell
1490,2024-10-11 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,0,2,Brugges,Markt 1,8000,sell
815,2024-11-29 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,3,10,1,Bruxelles,Rue de la Loi 155,1000,sell
1388,2024-10-31 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,3,0,5,Liege,Place Saint-Lambert 27,4000,sell
638,2024-10-22 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,0,3,Gent,Korenmarkt 14,9000,sell
239,2024-11-25 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,2,15,2,Brugges,Markt 1,8000,sell
426,2024-11-29 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,5,15,5,Liege,Place Saint-Lambert 27,4000,sell
243,2024-10-31 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,5,10,4,Antwerp,Meir 78,2000,sell
464,2024-11-21 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,5,5,3,Gent,Korenmarkt 14,9000,sell
1456,2024-11-01 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,5,1,Bruxelles,Rue de la Loi 155,1000,sell
1619,2024-11-02 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,1,10,5,Liege,Place Saint-Lambert 27,4000,sell
1602,2024-10-28 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,15,2,Brugges,Markt 1,8000,sell
1464,2024-11-23 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,4,10,4,Antwerp,Meir 78,2000,sell
1593,2024-11-05 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,3,5,3,Gent,Korenmarkt 14,9000,sell
632,2024-10-23 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,4,15,4,Antwerp,Meir 78,2000,sell
977,2024-11-18 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,15,2,Brugges,Markt 1,8000,sell
982,2024-10-15 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,3,0,4,Antwerp,Meir 78,2000,sell
1480,2024-10-28 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,5,0,2,Brugges,Markt 1,8000,sell
976,2024-11-29 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,4,0,3,Gent,Korenmarkt 14,9000,sell
477,2024-12-01 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,4,20,5,Liege,Place Saint-Lambert 27,4000,sell
527,2024-11-03 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,1,0,4,Antwerp,Meir 78,2000,sell
1232,2024-11-25 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,5,0,1,Bruxelles,Rue de la Loi 155,1000,sell
66,2024-11-22 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,5,5,Liege,Place Saint-Lambert 27,4000,sell
1023,2024-10-22 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,3,10,1,Bruxelles,Rue de la Loi 155,1000,sell
1195,2024-10-29 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,5,10,2,Brugges,Markt 1,8000,sell
439,2024-11-02 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,3,5,3,Gent,Korenmarkt 14,9000,sell
1122,2024-11-19 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,3,0,5,Liege,Place Saint-Lambert 27,4000,sell
1308,2024-10-31 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,4,15,5,Liege,Place Saint-Lambert 27,4000,sell
159,2024-10-25 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,4,15,2,Brugges,Markt 1,8000,sell
1286,2024-11-06 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,4,20,5,Liege,Place Saint-Lambert 27,4000,sell
1370,2024-11-24 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,1,10,2,Brugges,Markt 1,8000,sell
676,2024-11-27 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,3,15,5,Liege,Place Saint-Lambert 27,4000,sell
317,2024-11-25 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,1,5,3,Gent,Korenmarkt 14,9000,sell
1342,2024-10-19 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,1,10,1,Bruxelles,Rue de la Loi 155,1000,sell
479,2024-11-11 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,4,0,4,Antwerp,Meir 78,2000,sell
353,2024-10-21 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,4,5,4,Antwerp,Meir 78,2000,sell
678,2024-10-13 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,3,5,1,Bruxelles,Rue de la Loi 155,1000,sell
975,2024-11-20 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,5,15,4,Antwerp,Meir 78,2000,sell
81,2024-12-04 08:55:11,card,103,Jacket,Winter jacket,Clothing,89.99,1,5,2,Brugges,Markt 1,8000,sell
996,2024-11-04 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,10,5,Liege,Place Saint-Lambert 27,4000,sell
1365,2024-10-16 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,2,15,3,Gent,Korenmarkt 14,9000,sell
37,2024-11-20 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,5,0,2,Brugges,Markt 1,8000,sell
1367,2024-10-09 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,4,15,1,Bruxelles,Rue de la Loi 155,1000,sell
695,2024-10-20 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,1,15,5,Liege,Place Saint-Lambert 27,4000,sell
447,2024-11-24 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,1,15,4,Antwerp,Meir 78,2000,sell
788,2024-12-02 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,1,0,4,Antwerp,Meir 78,2000,sell
1553,2024-11-20 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,4,0,5,Liege,Place Saint-Lambert 27,4000,sell
197,2024-10-21 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,1,20,2,Brugges,Markt 1,8000,sell
441,2024-10-26 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,2,15,5,Liege,Place Saint-Lambert 27,4000,sell
1496,2024-11-21 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,4,10,4,Antwerp,Meir 78,2000,sell
890,2024-11-07 08:55:11,cash,105,Sweater,Wool sweater,Clothing,39.99,5,0,1,Bruxelles,Rue de la Loi 155,1000,sell
831,2024-11-19 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,5,15,4,Antwerp,Meir 78,2000,sell
1657,2024-10-14 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,2,10,1,Bruxelles,Rue de la Loi 155,1000,sell
474,2024-12-03 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,2,10,4,Antwerp,Meir 78,2000,sell
350,2024-11-16 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,15,3,Gent,Korenmarkt 14,9000,sell
203,2024-10-13 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,3,15,1,Bruxelles,Rue de la Loi 155,1000,sell
1533,2024-11-07 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,1,0,5,Liege,Place Saint-Lambert 27,4000,sell
1535,2024-12-01 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,2,20,1,Bruxelles,Rue de la Loi 155,1000,sell
27,2024-10-16 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,3,20,5,Liege,Place Saint-Lambert 27,4000,sell
971,2024-11-01 08:55:11,cash,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,3,10,4,Antwerp,Meir 78,2000,sell
466,2024-10-10 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,4,20,5,Liege,Place Saint-Lambert 27,4000,sell
1394,2024-11-02 08:55:11,cash,102,Jeans,Blue denim jeans,Clothing,49.99,3,10,3,Gent,Korenmarkt 14,9000,sell
549,2024-11-28 08:55:11,gift card,105,Sweater,Wool sweater,Clothing,39.99,2,10,3,Gent,Korenmarkt 14,9000,sell
778,2024-11-05 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,1,0,4,Antwerp,Meir 78,2000,sell
1394,2024-11-29 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,3,5,4,Antwerp,Meir 78,2000,sell
1240,2024-11-15 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,1,10,4,Antwerp,Meir 78,2000,sell
1211,2024-11-26 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,4,0,5,Liege,Place Saint-Lambert 27,4000,sell
1104,2024-11-11 08:55:11,gift card,103,Jacket,Winter jacket,Clothing,89.99,4,5,2,Brugges,Markt 1,8000,sell
779,2024-11-30 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,1,0,1,Bruxelles,Rue de la Loi 155,1000,sell
1494,2024-10-10 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,5,5,5,Liege,Place Saint-Lambert 27,4000,sell
697,2024-11-05 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,1,5,3,Gent,Korenmarkt 14,9000,sell
1525,2024-11-24 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,3,20,1,Bruxelles,Rue de la Loi 155,1000,sell
289,2024-10-26 08:55:11,cash,103,Jacket,Winter jacket,Clothing,89.99,4,15,3,Gent,Korenmarkt 14,9000,sell
1072,2024-11-15 08:55:11,gift card,102,Jeans,Blue denim jeans,Clothing,49.99,3,5,3,Gent,Korenmarkt 14,9000,sell
966,2024-10-10 08:55:11,cash,101,T-shirt,Cotton T-shirt,Clothing,15.99,1,0,5,Liege,Place Saint-Lambert 27,4000,sell
680,2024-10-28 08:55:11,gift card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,2,0,4,Antwerp,Meir 78,2000,sell
1402,2024-10-17 08:55:11,card,105,Sweater,Wool sweater,Clothing,39.99,1,20,2,Brugges,Markt 1,8000,sell
1096,2024-11-23 08:55:11,card,104,Socks,Pack of 3 pairs of socks,Clothing,9.99,5,20,1,Bruxelles,Rue de la Loi 155,1000,sell
1602,2024-12-03 08:55:11,gift card,101,T-shirt,Cotton T-shirt,Clothing,15.99,5,10,4,Antwerp,Meir 78,2000,sell
175,2024-11-04 08:55:11,card,101,T-shirt,Cotton T-shirt,Clothing,15.99,2,0,4,Antwerp,Meir 78,2000,sell
944,2024-11-07 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,1,20,5,Liege,Place Saint-Lambert 27,4000,sell
895,2024-10-18 08:55:11,card,102,Jeans,Blue denim jeans,Clothing,49.99,5,20,1,Bruxelles,Rue de la Loi 155,1000,sell
